24223719	1119	WGS	10000	C+	2.3
24223719	1122	CSCI	23500	W	-1
24223719	1122	GERMN	10100	C	2
24223719	1122	MATH	15000	NC	-1
24223719	1122	MEDIA	18000	A-	3.7
24223719	1122	POLSC	27000	NC	-1
24223719	1129	CHEM	 102LC	NC	-1
24223719	1129	CSCI	23500	NC	-1
24223719	1129	ENGL	30600	W	-1
24223719	1129	SOC	10100	F	0
24223719	1132	ANTHC	10100	B+	3.3
24223719	1132	COMPL	30102	W	-1
24223719	1132	CSCI	23500	F	0
24223719	1132	MEDIA	38400	W	-1
24223719	1136	MATH	15000	W	-1
24223719	1139	MEDIA	32700	B+	3.3
24223719	1139	PGEOG	13000	W	-1
24223719	1139	PGEOG	13000	XX	-1
24223719	1142	PGEOG	13000	C	2
24223719	1142	PGEOG	13000	XX	-1
24223719	1142	POLSC	20000	W	-1
24223719	1142	POLSC	20000	XX	-1
24223719	1146	MATH	15000	W	-1
24223719	1149	MATH	15000	WU	0
24223719	1149	SOC	10100	D	1
24223719	1152	MATH	15000	A	4
24223719	1152	MEDIA	38400	B	3
24223719	1159	CSCI	23500	W	-1
24223719	1159	MATH	15500	W	-1
24223719	1159	REL	32100	A	4
24223719	1159	STAT	21300	WU	0
24223719	1162	CSCI	23500	XX	-1
24223719	1162	POLSC	20402	XX	-1
24223719	1162	REL	31700	XX	-1
24223719	1162	STAT	21300	XX	-1
24264243	1119	HIST	15200	C+	2.3
24264243	1119	MATH	12500	W	-1
24264243	1119	MUSTH	10100	B+	3.3
24264243	1119	PHILO	10100	NC	-1
24264243	1119	PSYCH	14000	B-	2.7
24264243	1122	CHEM	 104LC	NC	-1
24264243	1122	ECO	20000	B+	3.3
24264243	1122	ECO	20100	D	1
24264243	1122	MATH	15000	W	-1
24264243	1129	CSCI	12700	A-	3.7
24264243	1129	RUSS	10300	B-	2.7
